0 1 2 3 4 5 6 7 8 9
PD43403_5 0.00729177545691906 0.802741514360313 0.0848916449086162 0.028105091383812 0.00721801566579634 0.0062813315926893 0.0247382506527415 0.0225718015665796 0.0160039164490862 0.000156657963446475
PD43403_3 0.00961993569131833 0.69071575562701 0.101587138263666 0.033887459807074 0.122702893890675 0.0297498392282958 0.00285016077170418 0.00797942122186495 0.000859163987138264 4.82315112540193e-05
PD43403_1 0.00938486842105263 0.696013157894737 0.185330592105263 0.0107516447368421 0.00287993421052632 0.0529671052631579 0.0223371710526316 0.0178980263157895 0.00171546052631579 0.000722039473684211
PD43403_2 0.00803559322033898 0.761786440677966 0.163159322033898 0.0325101694915254 0.00250847457627119 0.00708135593220339 0.00309830508474576 0.0208830508474576 0.000866101694915254 7.11864406779661e-05
PD43403_8 0.0115307167235495 0.818936860068259 0.102107508532423 0.0112064846416382 0.00629180887372014 0.0330904436860068 0.00530887372013652 0.00628156996587031 0.00452730375426621 0.000718430034129693
PD43850_12 0.0120570641479732 0.65153404171586 0.230984651711924 0.00905548996458087 0.00776426603699331 0.0374376229830775 0.0341798504525777 0.0160413223140496 0.000868162140889414 7.75285320739866e-05
PD43850_5 0.00961547811993517 0.606742301458671 0.267712317666126 0.0386920583468395 0.0562471636952998 0.0113529173419773 0.00151742301458671 0.00666936790923825 0.000713128038897893 0.000737844408427877
PD43850_3 0.00315757078375051 0.681231021748051 0.253272876487485 0.0479729175215429 0.0010677061961428 0.00920024620434961 0.00169224456298728 0.00157488715633976 0.000273697168649979 0.000556832170701682
PD43850_4 0.00404222011385199 0.684991461100569 0.258602941176471 0.040738614800759 0.00209629981024668 0.00382590132827325 0.000643263757115749 0.0044753320683112 0.000554079696394687 2.98861480075901e-05
PD43850_14 0.0109597132127006 0.574355069989758 0.225283373164903 0.0609743939911232 0.115180949129396 0.00288084670536019 0.00272925913280983 0.00645134858313418 0.00099283031751451 0.000192215773301468
PD43850_18 0.044857805907173 0.648177637130802 0.213992405063291 0.00588860759493671 0.0155097046413502 0.0197067510548523 0.00638059071729958 0.0436814345991561 0.00172194092827004 8.31223628691983e-05
PD43850_9 0.00551971954425942 0.684920683610868 0.243932953549518 0.0436292725679229 0.0138992112182296 0.00209465381244522 0.00385801928133216 0.00179360210341805 0.000262489044697634 8.93952673093777e-05
PD43850_10 0.0172776533811017 0.695240483654277 0.227404388714734 0.0164782803403493 0.0012333184057322 0.0266274070756829 0.00125974025974026 0.0126757725033587 0.00158217644424541 0.000220779220779221
PD43850_6 0.0063606411398041 0.665578361531612 0.272721282279608 0.0375961709706144 0.00328984861976848 0.00444390026714158 0.00262555654496883 0.00576046304541407 0.000735529830810329 0.000888245770258237
PD43850_8 0.0367389688806317 0.678770088248955 0.212728286112401 0.00934370645610776 0.00103111936832327 0.0146915931258709 0.00224756154203437 0.0125908035299582 0.0317347886669763 0.000123084068741291
PD43850_17 0.0265646921278254 0.577040530007794 0.264004676539361 0.0361695245518316 0.0320954793452845 0.00587996882307093 0.00194777864380359 0.0526095089633671 0.00313561964146532 0.000552221356196415
PD43850_11 0.00955542071197411 0.692102346278317 0.255663834951456 0.0227188511326861 0.00520145631067961 0.00420509708737864 0.000581310679611651 0.00486003236245955 0.00504813915857605 6.35113268608414e-05
PD43850_20 0.0079422641509434 0.63098 0.27758641509434 0.0567011320754717 0.00322566037735849 0.00939924528301887 0.00209094339622642 0.00959547169811321 0.00224566037735849 0.000233207547169811
PD43850_13 0.0203336336336336 0.603446246246246 0.182204204204204 0.0508828828828829 0.11419039039039 0.00292372372372372 0.00983123123123123 0.013927027027027 0.0022003003003003 6.03603603603604e-05
PD43850_16 0.0396536485097636 0.699627954779034 0.166559095580678 0.0337766358341898 0.0124295991778006 0.00460157588215142 0.00302329564919493 0.039003425830764 0.00103973963686194 0.000285029119561494
PD43850_7 0.0127984901277584 0.689638211382114 0.237217770034843 0.00830952380952381 0.00122357723577236 0.0177816492450639 0.0161283391405343 0.0112903600464576 0.00497735191637631 0.00063472706155633
PD43850_1 0.011593515037594 0.71547462406015 0.199249060150376 0.0433843984962406 0.00259210526315789 0.0124046052631579 0.00218656015037594 0.00978806390977444 0.00321381578947368 0.000113251879699248
PD43850_15 0.0151394996209249 0.611483320697498 0.282512509476876 0.0406372251705838 0.0384469294920394 0.00316565579984837 0.00142228961334344 0.00350568612585292 0.00362585291887794 6.10310841546626e-05
PD43850_2 0.0173370535714286 0.672565290178571 0.160166294642857 0.0835083705357143 0.023125 0.0117661830357143 0.00355747767857143 0.019828125 0.00787834821428571 0.000267857142857143
PD43850_19 0.00240578313253012 0.656735421686747 0.312590361445783 0.0179286746987952 0.0012766265060241 0.00184433734939759 0.00265686746987952 0.00383421686746988 0.000502650602409639 0.000225060240963855
PD43850_33 0.0103307984790875 0.790760456273764 0.138692015209125 0.0227718631178707 0.00308745247148289 0.0141292775665399 0.00541825095057034 0.012467680608365 0.00215589353612167 0.000186311787072243
PD43850_26 0.00827536231884058 0.861304347826087 0.0765942028985507 0.0257971014492754 0.0087536231884058 0.00673913043478261 0.00263768115942029 0.00397101449275362 0.00543478260869565 0.000492753623188406
PD43851_13 0.00722764474083055 0.842427099120946 0.0677217338587451 0.0572603819339194 0.00112155198545014 0.00514943922400727 0.00127765989693847 0.0170645650197029 0.000470748711730828 0.000279175507729615
PD43851_5 0.00463606911447084 0.689378509719222 0.284257019438445 0.00726673866090713 0.0028110151187905 0.00448812095032397 0.0026463282937365 0.00335637149028078 0.000971922246220302 0.000187904967602592
PD43851_16 0.00475985286389911 0.850805044666316 0.0963988439306358 0.0275935365212822 0.000869416710457173 0.00431003678402522 0.00139096163951655 0.0120588544403573 0.0013507619548082 0.000462690488702049
PD43851_8 0.00570726643598616 0.864277162629758 0.0877602076124567 0.0103093425605536 0.000517301038062284 0.0116041522491349 0.00168581314878893 0.0156031141868512 0.00244636678200692 8.92733564013841e-05
PD43851_12 0.00731908548707753 0.749290506958251 0.0694020874751491 0.0628625745526839 0.0552157057654076 0.00532529821073559 0.00105715705765408 0.0472924950298211 0.00206933399602386 0.000165755467196819
PD43851_7 0.037503741394792 0.608766836276564 0.153051780903921 0.056984136486082 0.0139643819215804 0.00914486680634541 0.000735109248727926 0.0976432205926369 0.0127027835977252 0.00950314277162526
PD43851_10 0.00706706948640483 0.689067673716012 0.248719637462236 0.0187867069486405 0.000936555891238671 0.0226283987915408 0.0022392749244713 0.00641510574018127 0.00374864048338369 0.000390936555891239
PD43851_11 0.0117639894667544 0.776656023699802 0.118533574720211 0.00895227123107308 0.00111882817643186 0.0247620144832126 0.00877880184331797 0.0487564186965109 0.000518433179723502 0.000159644502962475
PD43851_9 0.00587477718360071 0.792939393939394 0.125485739750446 0.00917914438502674 0.00341087344028521 0.0388079322638146 0.00880169340463458 0.00985427807486631 0.00456417112299465 0.00108199643493761
PD43851_6 0.00401793185893604 0.734236700537956 0.190178123132098 0.0138971906754334 0.0397579199043634 0.0113771667662881 0.00111237298266587 0.00417931858936043 0.00114345487148834 9.98206814106396e-05
PD43851_3 0.00949253731343284 0.758977078891258 0.139105010660981 0.00931556503198294 0.00283155650319829 0.0606284648187633 0.0015772921108742 0.0153896588486141 0.00259061833688699 9.22174840085288e-05
PD43851_2 0.0114579831932773 0.762581932773109 0.179240021008403 0.00654569327731092 0.0050672268907563 0.0234227941176471 0.000595063025210084 0.0079952731092437 0.00296586134453782 0.000128151260504202
PD43851_21 0.0049375 0.905079545454545 0.0660965909090909 0.00932670454545455 0.00324715909090909 0.00339488636363636 0.00132386363636364 0.00550852272727273 0.000789772727272727 0.000295454545454545
PD43853_2 0.00649661181026137 0.564302032913843 0.204718780251694 0.057797192642788 0.0113576960309777 0.00845643756050339 0.142152952565344 0.00144530493707648 0.000322362052274927 0.00295062923523717
PD43853_1 0.00784564459930314 0.375243205574913 0.0817665505226481 0.0485679442508711 0.0964717770034843 0.0448149825783972 0.243228919860627 0.00746271777003484 0.000956794425087108 0.0936414634146341
PD43853_3 0.0058311377245509 0.124663073852295 0.0350459081836327 0.0122159680638723 0.0228758483033932 0.00221796407185629 0.354767265469062 0.00259121756487026 0.000761676646706587 0.43902994011976
PD43853_11 0.00714879497031086 0.563076493188963 0.088195249738037 0.0742532308767028 0.149688438700664 0.00246000698567936 0.11164163464897 0.00283758295494237 0.000652462451973454 4.61054837582955e-05
PD43853_8 0.00575884955752212 0.686449115044248 0.16258407079646 0.0401805309734513 0.00555221238938053 0.00740442477876106 0.0769517699115044 0.0127650442477876 0.00206017699115044 0.000293805309734513
PD43853_10 0.0233342995169082 0.581090821256039 0.0728328502415459 0.0156743961352657 0.0217536231884058 0.00555072463768116 0.251131400966184 0.0254724637681159 0.00268695652173913 0.000472463768115942
PD43853_6 0.0108678354686446 0.315409979770735 0.0944763991908294 0.0219763991908294 0.0292734322319622 0.00480276466621713 0.224800067430883 0.00522083614295347 0.00121948752528658 0.291952798381659
PD43853_7 0.0236521002710027 0.709161924119241 0.109818428184282 0.0566622628726287 0.0137903116531165 0.00349017615176152 0.0803523035230352 0.00230182926829268 0.000725271002710027 4.53929539295393e-05
PD43853_15 0.00845752895752896 0.731146718146718 0.165976833976834 0.0433899613899614 0.0118262548262548 0.00888223938223938 0.00227606177606178 0.0245617760617761 0.00244015444015444 0.00104247104247104
PD43853_21 0.00417978921264724 0.859290762554247 0.104429014259144 0.0219696218226906 0.00155734655920645 0.00288592684438934 0.00220086794792312 0.00244637321760694 0.00092684438933664 0.000113453192808431
PD43853_5 0.0081830985915493 0.290682092555332 0.130722736418511 0.022512676056338 0.0467505030181087 0.00780160965794769 0.432567404426559 0.00590784708249497 0.000441448692152917 0.054430583501006
PD43853_9 0.00468537074148297 0.475766533066132 0.0892374749498998 0.0318667334669339 0.00278456913827655 0.0202264529058116 0.369405811623246 0.00504408817635271 0.000733466933867735 0.000249498997995992
PD43853_4 0.00789957652752571 0.173719903206292 0.073832425892317 0.0183055051421658 0.00180943738656987 0.00911191772534785 0.421526920750151 0.0324730792498488 0.000723532970356927 0.260597701149425
PD43853_17 0.0068451053283767 0.80561833952912 0.143329615861214 0.0157905824039653 0.00945848822800496 0.00658364312267658 0.00122676579925651 0.00417348203221809 0.00688475836431227 8.92193308550186e-05
PD43853_14 0.00959183673469388 0.863918367346939 0.0688265306122449 0.0164285714285714 0.0196122448979592 0.00795918367346939 0.00510204081632653 0.00660204081632653 0.00151020408163265 0.000448979591836735
PD43949_4 0.00219462227912932 0.756973111395647 0.0385467349551857 0.192565941101152 0.00093213828425096 0.00348783610755442 0.00149423815620999 0.00303969270166453 0.000690140845070422 7.55441741357234e-05
PD43949_7 0.00334368070953437 0.71059645232816 0.0837139689578714 0.191312638580931 0.00311308203991131 0.00257649667405765 0.00130820399113082 0.00299556541019956 0.000968957871396896 7.09534368070953e-05
PD43949_5 0.00331040892193309 0.717633828996282 0.02542843866171 0.245609665427509 0.00307899628252788 0.00187267657992565 0.000893122676579926 0.0014275092936803 0.00062546468401487 0.000119888475836431
PD43949_1 0.0021734693877551 0.701420222634508 0.0310176252319109 0.25628107606679 0.00217810760667904 0.00350463821892393 0.000468460111317254 0.00248423005565863 0.000398886827458256 7.32838589981447e-05
PD43949_2 0.00191643709825528 0.652603305785124 0.0269770431588613 0.308178145087236 0.000768595041322314 0.0028595041322314 0.00202295684113866 0.00234159779614325 0.000664830119375574 0.00166758494031221
PD43949_6 0.0032337962962963 0.759155092592593 0.0548032407407407 0.16880787037037 0.00087037037037037 0.00615046296296296 0.00281481481481481 0.00283564814814815 0.001 0.000328703703703704
PD43949_13 0.00293946731234867 0.838087167070218 0.0571525423728814 0.0732784503631961 0.00297578692493947 0.0137893462469734 0.000968523002421308 0.00694188861985472 0.00358837772397094 0.000278450363196126
PD43949_3 0.00426473988439306 0.675815028901734 0.0527537572254335 0.254638150289017 0.00310173410404624 0.00304046242774566 0.00115028901734104 0.00363005780346821 0.00151676300578035 8.90173410404624e-05
PD43949_11 0.00608064516129032 0.767059139784946 0.0694139784946237 0.128263440860215 0.00510752688172043 0.00585483870967742 0.0128870967741935 0.00420967741935484 0.00093010752688172 0.000193548387096774
PD43949_12 0.00854545454545455 0.803060606060606 0.125878787878788 0.0301060606060606 0.0121969696969697 0.00965151515151515 0.00251515151515152 0.00509090909090909 0.00245454545454545 5e-04
PD43950_1 0.0204050632911392 0.819677215189873 0.0601392405063291 0.0401708860759494 0.0464462025316456 0.00483227848101266 0.00251582278481013 0.00308860759493671 0.00236392405063291 0.000360759493670886
PD43950_2 0.00926373626373626 0.835912087912088 0.116915750915751 0.0134835164835165 0.00247252747252747 0.00726739926739927 0.00379120879120879 0.00931868131868132 0.00148717948717949 8.79120879120879e-05
PD43950_4 0.0127297297297297 0.780099099099099 0.0674099099099099 0.0623873873873874 0.058527027027027 0.00465765765765766 0.00566666666666667 0.00541441441441441 0.00245045045045045 0.000657657657657658
PD43950_5 0.0227182741116751 0.846223350253807 0.0600939086294416 0.0378477157360406 0.0139644670050761 0.00974365482233503 0.00284771573604061 0.0052005076142132 0.00127664974619289 8.3756345177665e-05
PD43950_11 0.00529815745393635 0.871030150753769 0.0340636515912898 0.0679530988274707 0.013894472361809 0.00185427135678392 0.00150586264656616 0.00363484087102178 0.000470686767169179 0.000294807370184255
PD43950_7 0.0115463414634146 0.851448780487805 0.0867268292682927 0.0181658536585366 0.0130682926829268 0.00675609756097561 0.0019609756097561 0.00735121951219512 0.00270243902439024 0.000273170731707317
PD43950_3 0.00353243243243243 0.333278378378378 0.027572972972973 0.00900810810810811 0.617389189189189 0.00325405405405405 0.00116216216216216 0.00385135135135135 0.000813513513513514 0.000137837837837838
PD43950_10 0.0145244215938303 0.820462724935733 0.0425347043701799 0.0256349614395887 0.0846889460154242 0.00582262210796915 0.00241131105398458 0.00286632390745501 0.000886889460154242 0.000167095115681234
PD43950_6 0.00706639004149378 0.693591286307054 0.0728360995850622 0.0257282157676349 0.185331950207469 0.00726970954356846 0.00123651452282158 0.00508921161825726 0.00163692946058091 0.000213692946058091
PD43950_9 0.0087395498392283 0.836942122186495 0.0685112540192926 0.0521093247588424 0.00463987138263666 0.00622829581993569 0.00391318327974277 0.0111639871382637 0.00754340836012862 0.000209003215434084
PD43950_19 0.00614782608695652 0.855217391304348 0.106539130434783 0.0137913043478261 0.00242608695652174 0.00578260869565217 0.00400869565217391 0.00412173913043478 0.00172173913043478 0.000243478260869565
PD43950_8 0.00838378378378378 0.816432432432432 0.106135135135135 0.0184972972972973 0.00297837837837838 0.0236540540540541 0.00502702702702703 0.0174864864864865 0.000935135135135135 0.00047027027027027
PD43950_16 0.00342931937172775 0.927989528795812 0.0397643979057592 0.0103560209424084 0.00104188481675393 0.00735602094240838 0.00201047120418848 0.00598952879581152 0.00150785340314136 0.000554973821989529
PD43951_1 0.0207477477477477 0.733923423423423 0.104324324324324 0.0704099099099099 0.054527027027027 0.00784234234234234 0.00380405405405405 0.0029954954954955 0.00129279279279279 0.000132882882882883
PD43951_3 0.00539483394833948 0.852808118081181 0.10880073800738 0.0135830258302583 0.00214022140221402 0.00607380073800738 0.00299630996309963 0.00544280442804428 0.00221033210332103 0.000549815498154982
PD43951_8 0.00396882494004796 0.774501199040767 0.1539448441247 0.0494364508393285 0.00164028776978417 0.00799040767386091 0.00260431654676259 0.00499520383693046 0.000719424460431655 0.000199040767386091
PD43951_7 0.022028901734104 0.674841040462428 0.184265895953757 0.0186560693641619 0.0818381502890173 0.00752023121387283 0.00304913294797688 0.00344219653179191 0.00426011560693642 9.82658959537572e-05
PD43951_2 0.00483905579399142 0.849849785407725 0.0688948497854077 0.0366051502145923 0.00508154506437768 0.0256952789699571 0.00207510729613734 0.00427896995708154 0.00169527896995708 0.000984978540772532
PD43951_5 0.00416085790884718 0.907554959785523 0.0644638069705094 0.0111206434316354 0.00227345844504021 0.00289544235924933 0.00151742627345845 0.00363002680965147 0.0018686327077748 0.000514745308310992
PD43951_9 0.00580392156862745 0.820856209150327 0.1345 0.0164084967320261 0.00262418300653595 0.00724183006535948 0.0065718954248366 0.0047156862745098 0.000869281045751634 0.000408496732026144
PD43951_10 0.00887012987012987 0.815116883116883 0.132961038961039 0.0106363636363636 0.00705194805194805 0.0059025974025974 0.00693506493506494 0.00837012987012987 0.00305194805194805 0.0011038961038961
PD43951_4 0.0209201388888889 0.709763888888889 0.173809027777778 0.0473715277777778 0.0223020833333333 0.00989583333333333 0.00370833333333333 0.00969097222222222 0.00172569444444444 0.0008125
PD43951_6 0.0141261829652997 0.794716088328076 0.116763406940063 0.0192555205047319 0.00701261829652997 0.00929652996845426 0.0104700315457413 0.015813880126183 0.012384858044164 0.000160883280757098
PD43951_19 0.00748275862068965 0.883706896551724 0.0721034482758621 0.0156034482758621 0.0085 0.00532758620689655 0.00141379310344828 0.00343103448275862 0.00224137931034483 0.000189655172413793
PD43952_4 0.00873105134474328 0.745701711491443 0.136530562347188 0.0685036674816626 0.0216161369193154 0.00646210268948655 0.00489242053789731 0.00498533007334963 0.00238875305623472 0.000188264058679707
PD43952_5 0.0114565217391304 0.845176630434783 0.103065217391304 0.00503260869565217 0.0157771739130435 0.00798097826086957 0.00152173913043478 0.00740217391304348 0.00185869565217391 0.000728260869565217
PD43952_7 0.0094713216957606 0.756600997506234 0.169064837905237 0.0414937655860349 0.00543640897755611 0.00893266832917706 0.00320448877805486 0.00474064837905237 0.000820448877805486 0.000234413965087282
PD43952_3 0.00982153846153846 0.738618461538462 0.190956923076923 0.0246061538461538 0.00553230769230769 0.0102646153846154 0.00444923076923077 0.0137138461538462 0.00184307692307692 0.000193846153846154
PD43952_1 0.0082158273381295 0.805498800959233 0.136757793764988 0.00666906474820144 0.00547482014388489 0.00693285371702638 0.00512709832134293 0.0230575539568345 0.00186570743405276 0.000400479616306954
PD43952_6 0.0118830275229358 0.776493119266055 0.173596330275229 0.0119174311926606 0.00287385321100917 0.0057454128440367 0.0069151376146789 0.00709403669724771 0.00327293577981651 0.000208715596330275
PD43952_2 0.0149703872437358 0.800455580865604 0.10850569476082 0.0272801822323462 0.0328451025056948 0.00616400911161731 0.00251936218678816 0.00566514806378132 0.00123006833712984 0.000364464692482916
PD43953_7 0.0267797101449275 0.750246376811594 0.0838260869565217 0.0368463768115942 0.051231884057971 0.0147478260869565 0.00838550724637681 0.0264289855072464 0.000895652173913044 0.000611594202898551
PD43953_6 0.0119093198992443 0.783664987405542 0.0885994962216625 0.0683425692695214 0.0199823677581864 0.0178841309823678 0.00218387909319899 0.00563979848866499 0.00152896725440806 0.00026448362720403
PD43953_2 0.018411575562701 0.818514469453376 0.0655755627009646 0.015556270096463 0.0543858520900322 0.00530868167202572 0.0148327974276527 0.00532475884244373 0.00181672025723473 0.000273311897106109
PD43953_1 0.00826972010178117 0.656193384223919 0.0647582697201018 0.0340534351145038 0.223773536895674 0.0044529262086514 0.00274300254452926 0.00390839694656489 0.00131297709923664 0.000534351145038168
PD43953_5 0.00703883495145631 0.896080906148867 0.0395728155339806 0.0335177993527508 0.00323624595469256 0.006957928802589 0.00327831715210356 0.00772491909385113 0.00205825242718447 0.000533980582524272
PD43953_3 0.011068669527897 0.862536480686695 0.0601630901287554 0.0259012875536481 0.0116480686695279 0.00867381974248927 0.00117167381974249 0.0169871244635193 0.00124892703862661 0.000600858369098712
PD43953_4 0.00555737704918033 0.890983606557377 0.0610450819672131 0.0218032786885246 0.00430327868852459 0.00369262295081967 0.00431967213114754 0.00663524590163934 0.0012827868852459 0.000377049180327869
PD43953_13 0.00413235294117647 0.929073529411765 0.0397941176470588 0.0136323529411765 0.00464705882352941 0.00326470588235294 0.00132352941176471 0.00282352941176471 0.00105882352941176 0.00025
PD43954_7 0.00760363636363636 0.822116363636364 0.0564036363636364 0.07412 0.0272909090909091 0.00486545454545455 0.00282909090909091 0.00309090909090909 0.00149090909090909 0.000189090909090909
PD43954_5 0.0129424242424242 0.791993939393939 0.132081818181818 0.0288484848484848 0.0159242424242424 0.00546969696969697 0.00161515151515152 0.00919393939393939 0.00171212121212121 0.000218181818181818
PD43954_6 0.00825806451612903 0.89388064516129 0.0683 0.0147645161290323 0.00294516129032258 0.00554838709677419 0.00145161290322581 0.00379354838709677 0.000874193548387097 0.000183870967741935
PD43954_2 0.0208810198300283 0.859541076487252 0.077643059490085 0.00898583569405099 0.0202464589235127 0.0056685552407932 0.00295184135977337 0.00243342776203966 0.00159206798866856 5.6657223796034e-05
PD43954_4 0.00535864978902954 0.827113924050633 0.131852320675105 0.0133839662447257 0.00292405063291139 0.00935021097046414 0.00153164556962025 0.0059662447257384 0.00229113924050633 0.000227848101265823
PD43954_1 0.00822164948453608 0.807154639175258 0.11260824742268 0.0199664948453608 0.0153479381443299 0.0139613402061856 0.00368298969072165 0.00845103092783505 0.010360824742268 0.000244845360824742
PD43954_11 0.01275 0.812 0.0937692307692308 0.0241538461538462 0.00240384615384615 0.0194423076923077 0.0104423076923077 0.0147884615384615 0.00698076923076923 0.00326923076923077
PD43954_3 0.00892164179104478 0.784511194029851 0.152626865671642 0.0189776119402985 0.00334701492537313 0.0173544776119403 0.0077910447761194 0.00505597014925373 0.00107089552238806 0.000343283582089552
PD45766_1 0.010439048081593 0.505355026711996 0.270278776104905 0.0705021855269548 0.000980573093734823 0.0977464788732394 0.0019339485186984 0.0422195240407965 0.000436619718309859 0.000107819329771734
PD45766_2 0.0235696073431922 0.481889342172361 0.29567108618052 0.0719887812340643 0.010113717491076 0.101713411524732 0.00180979092299847 0.0104497705252422 0.00256042835288118 0.000234064252932177
PD45766_5 0.0109135758012243 0.652548433561397 0.171295642779978 0.0332801584443644 0.005462729564278 0.0758858480374505 0.0196618653222902 0.0228465970471732 0.00728087864602089 0.00082427079582283
PD45766_4 0.0106566241792198 0.577918115102356 0.22876516029355 0.0500115874855156 0.00125994592506759 0.0886713016608729 0.00113595983005021 0.035786404016995 0.00569949787562766 9.54036307454616e-05
PD45766_7 0.00328962939894114 0.596263780753659 0.195926814076612 0.147034880099657 0.000887262535035814 0.0427819993771411 0.00232046091560262 0.00977265649330427 0.000783245094985986 0.000939271255060729
PD45766_6 0.0199384951607868 0.637204807992507 0.140152981579769 0.167050577583515 0.00331439275679051 0.015649391195754 0.00235685295035904 0.0136003746487668 0.000643147049640962 8.89790821105214e-05
PD45766_3 0.0118166666666667 0.587550427350427 0.225629487179487 0.0220029914529915 0.00531239316239316 0.0971452991452992 0.00955213675213675 0.0396521367521368 0.00121752136752137 0.000120940170940171
PD45766_10 0.00610492845786963 0.780077901430843 0.160901430842607 0.0225484896661367 0.00312559618441971 0.0102003179650238 0.00713195548489666 0.00720349761526232 0.00150397456279809 0.00120190779014308
PD45767_10 0.00348446389496718 0.681775492341357 0.283324288840263 0.00821706783369803 0.0012582056892779 0.0086582056892779 0.00616498905908096 0.00581137855579869 0.000971115973741794 0.000334792122538293
PD45767_1 0.00368409294012511 0.606547363717605 0.33164253798034 0.00833467381590706 0.00276184092940125 0.00760545129579982 0.00120643431635389 0.0298637176050045 0.00645933869526363 0.00189454870420018
PD45767_11 0.0113119462267033 0.677807210510235 0.201852123434158 0.0833770241368775 0.00611151848457073 0.00391995111518485 0.00326336694164375 0.0113088909257562 0.000952337305224565 9.56309196455851e-05
PD45767_4 0.00638586479367867 0.692612818261633 0.266924934152766 0.0091027216856892 0.00206540825285338 0.00610403863037752 0.00328094820017559 0.0116795434591747 0.0015377524143986 0.000305970149253731
PD45767_2 0.0113102610807529 0.676514875531269 0.27404978749241 0.00565513054037644 0.0021645415907711 0.00605343047965999 0.00104250151791135 0.0168299939283546 0.00631815421979356 6.13236187006679e-05
PD45767_6 0.0135129401781926 0.622501909206619 0.296296563428087 0.0321612218922359 0.00545311837081035 0.0136406448875689 0.00287781077641069 0.00874204497242257 0.00473440814594824 7.93381417055579e-05
PD45767_23 0.00872832369942196 0.825537572254335 0.0776878612716763 0.0392774566473988 0.00513294797687861 0.0202485549132948 0.00249132947976879 0.0167976878612717 0.00384971098265896 0.000248554913294798
PD45767_8 0.00804934541792548 0.680438066465257 0.231726082578046 0.0226737160120846 0.00227794561933535 0.039448136958711 0.00634608929170863 0.00799765021819403 0.000935213158778113 0.000107754279959718
PD45767_7 0.00809373753490227 0.611302752293578 0.292963701635421 0.0308336657359394 0.0423869166334264 0.0077838053450339 0.000763462305544475 0.0027838053450339 0.000560829676904667 0.00252732349421619
PD45767_5 0.00411639221556886 0.702310254491018 0.251190868263473 0.0227735778443114 0.0034498502994012 0.00278555389221557 0.00458046407185629 0.00591205089820359 0.0028375748502994 4.34131736526946e-05
PD45767_13 0.00868235294117647 0.732670588235294 0.22 0.0156588235294118 0.00603529411764706 0.0054 0.00325882352941176 0.00543529411764706 0.00251764705882353 0.000341176470588235
PD45767_25 0.00527479091995221 0.59805217045002 0.294346873755476 0.0196981282357626 0.0566164874551971 0.0078183990442055 0.000993229788928714 0.0155766626841896 0.00144922341696535 0.000174034249303066
PD45767_9 0.00337902559867878 0.645594137076796 0.253592072667217 0.00794549958711809 0.0615639966969447 0.0107947976878613 0.00101114781172585 0.00920024772914946 0.006144921552436 0.000774153592072667
PD45767_3 0.00575406604238541 0.654771808772795 0.272114342040414 0.00667126663380976 0.00206456382454411 0.0286170527353376 0.0036781665845244 0.0178910793494332 0.00514391325776244 0.00329374075899458
PD45767_24 0.0157218934911243 0.777150887573964 0.122195266272189 0.0232100591715976 0.00395562130177515 0.0152692307692308 0.020491124260355 0.00721301775147929 0.00782840236686391 0.00696449704142012
PD45767_18 0.00552507676560901 0.445215967246674 0.0626284544524053 0.0140010235414534 0.463349027635619 0.00422517911975435 0.00128147389969294 0.00220061412487206 0.00149232343909928 8.08597748208802e-05
PD45767_17 0.00691304347826087 0.647771739130435 0.131 0.0199864130434783 0.173961956521739 0.0103994565217391 0.0032445652173913 0.00485326086956522 0.00144836956521739 0.000421195652173913
PD45767_12 0.0121415094339623 0.754698113207547 0.081 0.0777641509433962 0.00583018867924528 0.0237924528301887 0.00568867924528302 0.0308962264150943 0.00712264150943396 0.00106603773584906
PD45769_1 0.0248215067208503 0.682008127539856 0.221331353547984 0.00698405751797437 0.0466461394185683 0.0124513910597062 0.00215129728040012 0.00319162238199437 0.000343232260081275 7.12722725851829e-05
PD45769_4 0.0202006896551724 0.619645172413793 0.256316896551724 0.00962758620689655 0.0832155172413793 0.00615793103448276 0.00253724137931034 0.00181655172413793 0.000411724137931034 7.06896551724138e-05
PD45769_5 0.00916922563417891 0.750963618157543 0.20320694259012 0.00294859813084112 0.00197630173564753 0.00973097463284379 0.00367056074766355 0.0158521361815754 0.00232009345794393 0.00016154873164219
PD45769_3 0.00791720199857245 0.649774446823697 0.308749821556031 0.00439578872234118 0.010553176302641 0.013680585296217 0.00128586723768737 0.00310599571734475 0.000439685938615275 9.74304068522484e-05
PD45769_2 0.00271167621776504 0.657064111747851 0.317588108882521 0.00633273638968481 0.000929441260744986 0.00440472779369628 0.00845594555873926 0.00149032951289398 0.000859240687679083 0.000163681948424069
PD45770_3 0.00787164073550212 0.610411951909477 0.270426096181047 0.0361364922206506 0.0108076379066478 0.06045756718529 0.00073974540311174 0.00241230551626591 0.000633663366336634 0.000102899575671853
PD45770_2 0.00514563449982326 0.655109225874867 0.244134676564157 0.017983032873807 0.00186355602686462 0.0701360904913397 0.000948745139625309 0.00358253799929304 0.00102191587133263 7.45846588900672e-05
PD45770_5 0.00398961689939134 0.631834586466165 0.280698890082349 0.0403014679556033 0.00146688148943788 0.0336394557823129 0.000736842105263158 0.00605656999641962 0.00106301467955603 0.000212674543501611
PD45770_1 0.00692628205128205 0.645172008547009 0.270232905982906 0.0131064814814815 0.00653525641025641 0.0508735754985755 0.00198611111111111 0.00442343304843305 0.000590099715099715 0.000153846153846154
