SBS1	SBS5	SBS18	SBS2	SBS13	SBS88	SBS35	SBS40	SBS41	SBS17b
PD45767_12	0.410689997317471	0.38793168642259	0.201378316259939	0	0	0	0	0	0	0
PD45769_1	0.36076957392355	0.553600361115378	0.085630064961072	0	0	0	0	0	0	0
PD45769_4	0.335760327181298	0.470599110632752	0.10043255618299	0.0560154147318532	0.0371925912711067	0	0	0	0	0
PD45769_5	0.407987040629433	0.524071574813249	0.0679413845573178	0	0	0	0	0	0	0
PD45769_3	0.347562295573604	0.569965194175789	0.0824725102506074	0	0	0	0	0	0	0
PD45769_2	0.353122785983553	0.560162553237943	0.0867146607785039	0	0	0	0	0	0	0
PD45770_3	0.33088549336676	0.444660885852104	0.0896974545648357	0	0	0	0	0.1347561662163	0	0
PD45770_2	0.346982171833575	0.4740784782268	0.0862362097416027	0	0	0	0	0.0927031401980225	0	0
PD45770_5	0.33191372793402	0.548004108956355	0.120082163109625	0	0	0	0	0	0	0
PD45770_1	0.349855211749846	0.411165059402442	0.062221109883881	0	0	0	0	0.176758618963832	0	0
PD45770_4	0.339049681429925	0.548463856919766	0.112486461650309	0	0	0	0	0	0	0
PD45770_9	0.477679523614582	0.450925899955811	0.0713945764296069	0	0	0	0	0	0	0
PD45771_2	0.412362556052666	0.503672959260321	0.0839644846870131	0	0	0	0	0	0	0
PD45771_5	0.438177652951427	0.427169439980899	0.134652907067675	0	0	0	0	0	0	0
PD45771_6	0.483389914762744	0.394324807412655	0.122285277824601	0	0	0	0	0	0	0
PD45771_4	0.440123717205621	0.431689712010313	0.128186570784066	0	0	0	0	0	0	0
PD45771_3	0.3971170254615	0.447939207667913	0.154943766870587	0	0	0	0	0	0	0
PD45771_1	0.419968916495437	0.472672679038809	0.107358404465753	0	0	0	0	0	0	0
PD45771_9	0.445591418200982	0.425617831244042	0.128790750554976	0	0	0	0	0	0	0
PD45771_11	0.523725339014283	0.405838053151325	0.0704366078343918	0	0	0	0	0	0	0
PD45773_4	0.293354757337743	0.607133091272504	0.0995121513897529	0	0	0	0	0	0	0
PD45773_2	0.319310004292118	0.602565506466969	0.078124489240913	0	0	0	0	0	0	0
PD45773_5	0.317410907571417	0.585056111689699	0.097532980738885	0	0	0	0	0	0	0
PD45773_6	0.308771822357115	0.620361777580881	0.0708664000620038	0	0	0	0	0	0	0
PD45773_3	0.304221829593627	0.614483821285688	0.0812943491206843	0	0	0	0	0	0	0
PD45773_1	0.327853910930394	0.573113325667088	0.0990327634025179	0	0	0	0	0	0	0
PD45773_10	0.136653956723381	0.194602880122571	0	0.229601610837466	0.439141552316582	0	0	0	0	0
PD45776_6	0.404770568011714	0.50454220872733	0.0906872232609557	0	0	0	0	0	0	0
PD45776_1	0.411945923680478	0.490087921665886	0.0979661546536361	0	0	0	0	0	0	0
PD45776_2	0.373360090638161	0.523229195395399	0.10341071396644	0	0	0	0	0	0	0
PD45776_4	0.380262931774917	0.521807942807705	0.097929125417378	0	0	0	0	0	0	0
PD45776_5	0.395953686654417	0.482579849217135	0.121466464128448	0	0	0	0	0	0	0
PD45776_3	0.361873715372932	0.535353165563814	0.102773119063254	0	0	0	0	0	0	0
PD45778_4	0.350836569257288	0.465285525585937	0.0903043641449367	0.0602401555518647	0.0333333854599742	0	0	0	0	0
PD45778_1	0.357816910264996	0.452391865128083	0.098404796771731	0.0636792193617676	0.0277072084734223	0	0	0	0	0
PD45778_3	0.332852858992153	0.441311277864386	0.094609715873873	0.0704961338250171	0.0607300134445703	0	0	0	0	0
PD45778_2	0.350128050083197	0.557283255336211	0.0925886945805922	0	0	0	0	0	0	0
PD45778_7	0.413748339609347	0.488913447688831	0.0973382127018218	0	0	0	0	0	0	0
PD46562_15	0.382128250178593	0.539131648784734	0.0787401010366731	0	0	0	0	0	0	0
PD46562_4	0.417096408054314	0.502145684547255	0.0807579073984315	0	0	0	0	0	0	0
PD46562_5	0.253954554874288	0.746045445125712	0	0	0	0	0	0	0	0
PD46562_8	0.400105356280975	0.599894643719025	0	0	0	0	0	0	0	0
PD46562_14	0.363882830955338	0.544107871553848	0.0920092974908134	0	0	0	0	0	0	0
PD46562_2	0.47441864167278	0.456471986104655	0.0691093722225649	0	0	0	0	0	0	0
PD46562_7	0.41443770874769	0.495201680022495	0.0903606112298146	0	0	0	0	0	0	0
PD46562_11	0.439304505779024	0.356871608683771	0	0	0	0	0	0.203823885537205	0	0
PD46562_1	0.470839291120409	0.430352344805347	0.0988083640742434	0	0	0	0	0	0	0
PD46562_3	0.42044559109239	0.504273960331905	0.0752804485757049	0	0	0	0	0	0	0
PD46562_6	0.392508068080774	0.526318418279653	0.0811735136395732	0	0	0	0	0	0	0
PD46562_12	0.381972584113824	0.516426724012249	0.101600691873927	0	0	0	0	0	0	0
PD46563_1	0.432909328095142	0.458770692102776	0.108319979802082	0	0	0	0	0	0	0
PD46563_25	0.482206385988727	0.398123570432513	0.11967004357876	0	0	0	0	0	0	0
PD46563_2	0.410328723275706	0.406215021412277	0.183456255312016	0	0	0	0	0	0	0
PD46563_22	0.460062095751788	0.401788013232405	0.138149891015807	0	0	0	0	0	0	0
PD46563_7	0.470621619542547	0.375328856646	0.154049523811453	0	0	0	0	0	0	0
PD46563_6	0.468935512459319	0.38609817257828	0.144966314962401	0	0	0	0	0	0	0
PD46563_18	0.453220506860954	0.380409797704549	0.166369695434497	0	0	0	0	0	0	0
PD46563_13	0.442761333504389	0.40754074265965	0.149697923835962	0	0	0	0	0	0	0
PD46563_10	0.452850334321885	0.371523165283987	0.175626500394128	0	0	0	0	0	0	0
PD46563_5	0.449228402933988	0.408839232757185	0.141932364308827	0	0	0	0	0	0	0
PD46563_24	0.484426097887793	0.365551327066367	0.150022575045841	0	0	0	0	0	0	0
PD46563_3	0.399245541684243	0.352224796603045	0.248529661712712	0	0	0	0	0	0	0
PD46563_9	0.451497933182433	0.402855808798388	0.145646258019179	0	0	0	0	0	0	0
PD46563_8	0.361188790314556	0.539825798228679	0.0989854114567645	0	0	0	0	0	0	0
PD46563_11	0.468828737007296	0.46158048996907	0.0695907730236347	0	0	0	0	0	0	0
PD46563_12	0.457803807574515	0.411333944037613	0.130862248387872	0	0	0	0	0	0	0
PD46563_4	0.401895689245239	0.484454952624417	0.113649358130344	0	0	0	0	0	0	0
PD46565_7	0.247873779622557	0.430648086991007	0.0960719776675562	0	0	0	0	0.225406155718879	0	0
PD46565_9	0.300337005162508	0.386936131906069	0.240205793895953	0	0	0	0	0	0.07252106903547	0
PD46565_8	0	0.862941941624388	0	0	0	0	0	0.137058058375613	0	0
PD46565_10	0.404403274499589	0.431509091994084	0.164087633506327	0	0	0	0	0	0	0
PD46565_2	0.424706172376428	0.410225871647278	0.165067955976295	0	0	0	0	0	0	0
PD46565_3	0.4366269856476	0.395935320253904	0.167437694098496	0	0	0	0	0	0	0
PD46565_1	0.427699896711404	0.413831156202817	0.158468947085779	0	0	0	0	0	0	0
PD46565_13	0.310697909598976	0.358776194594683	0.267202398984235	0	0	0	0	0	0.063323496822106	0
PD46565_5	0.395859364101512	0.411745563841165	0.192395072057323	0	0	0	0	0	0	0
PD46565_11	0.237296710773626	0.420914697831223	0.263707387525757	0	0	0	0	0	0.0780812038693942	0
PD46565_6	0.418511829715313	0.390431943089465	0.191056227195222	0	0	0	0	0	0	0
PD46565_25	0.120949492395203	0.70556898814434	0.103275048063271	0	0	0	0	0	0.0702064713971863	0
PD46565_4	0.425348598697533	0.441132672641633	0.133518728660834	0	0	0	0	0	0	0
PD46565_22	0.119191161921616	0.801774900813535	0.0790339372648491	0	0	0	0	0	0	0
PD46565_12	0.131325396447855	0.509542658865504	0.137723483660156	0	0	0	0	0.145080731853814	0.0763277291726717	0
PD46565_17	0.489753256644971	0.321924621592307	0.188322121762722	0	0	0	0	0	0	0
PD46566_1	0.433033091468334	0.38998714004092	0.176979768490745	0	0	0	0	0	0	0
PD46566_10	0.4263617263668	0.368091624061792	0.205546649571408	0	0	0	0	0	0	0
PD46566_11	0.41727532335997	0.402912332218794	0.179812344421236	0	0	0	0	0	0	0
PD46566_2	0.379563635656919	0.495948553640997	0.124487810702084	0	0	0	0	0	0	0
PD46566_4	0.436539638959115	0.358300556565907	0.205159804474978	0	0	0	0	0	0	0
PD46566_3	0.382267671871066	0.458801139512125	0.0984730289771911	0	0	0	0	0	0.0604581596396182	0
PD46566_5	0.39672484537992	0.496146097216436	0.107129057403644	0	0	0	0	0	0	0
PD46566_6	0.342478193879307	0.436918518689979	0.220603287430714	0	0	0	0	0	0	0
PD46568_1	0.438551977449491	0.454471637926287	0.106976384624222	0	0	0	0	0	0	0
PD46568_7	0.420280597435546	0.493423251686081	0.0862961508783723	0	0	0	0	0	0	0
PD46568_25	0.383186667565049	0.526615743775522	0.0901975886594291	0	0	0	0	0	0	0
PD46568_2	0.427444015393558	0.435636793836281	0.136919190770161	0	0	0	0	0	0	0
PD46568_26	0.461693830639192	0.445977185724441	0.0923289836363671	0	0	0	0	0	0	0
PD46568_13	0.444762833717996	0.472273028467204	0.0829641378147997	0	0	0	0	0	0	0
PD46568_14	0.422779282805373	0.482268836970014	0.0949518802246122	0	0	0	0	0	0	0
PD46568_4	0.38099275833591	0.4840895552162	0.13491768644789	0	0	0	0	0	0	0
PD46568_12	0.422342354018081	0.48984380791317	0.0878138380687488	0	0	0	0	0	0	0
PD46568_3	0.422610400780477	0.484805253439311	0.0925843457802129	0	0	0	0	0	0	0
PD46568_9	0.42392394133598	0.45089954274484	0.125176515919181	0	0	0	0	0	0	0
PD46568_8	0.451286178562412	0.449239261748032	0.0994745596895557	0	0	0	0	0	0	0
PD46568_27	0.435972119892172	0.487749752756541	0.0762781273512869	0	0	0	0	0	0	0
PD46568_6	0.394586086506109	0.522842993331007	0.0825709201628844	0	0	0	0	0	0	0
PD46568_5	0.399828164974747	0.510912264522531	0.0892595705027218	0	0	0	0	0	0	0
PD46568_20	0.445165732437301	0.436820499072211	0.118013768490488	0	0	0	0	0	0	0
PD46568_11	0.459596676416876	0.418048336517816	0.122354987065308	0	0	0	0	0	0	0
PD46568_24	0.476328482091418	0.449264804715899	0.0744067131926831	0	0	0	0	0	0	0
PD46568_10	0.413285459521591	0.510997339472592	0.0757172010058166	0	0	0	0	0	0	0
PD46573_2	0.453930279562191	0.440640994370517	0.105428726067292	0	0	0	0	0	0	0
PD46573_4	0.426486682273767	0.474745484823024	0.0987678329032082	0	0	0	0	0	0	0
PD46573_5	0.455687945801211	0.419255091210969	0.12505696298782	0	0	0	0	0	0	0
PD46573_3	0.425474080341011	0.352780292114356	0.113913870058557	0.0444655186259339	0.0633662388601421	0	0	0	0	0
PD46573_1	0.422857214039677	0.457888288974966	0.119254496985357	0	0	0	0	0	0	0
PD46573_8	0.481722642696894	0.444363672056592	0.0739136852465139	0	0	0	0	0	0	0
PD52486_16	0.431266744325531	0.306644418753177	0.16631362662058	0.0711073424919804	0.0246678678087309	0	0	0	0	0
PD52486_3	0.398711058168352	0.324940424052058	0.116446399121803	0.120791306727498	0.0391108119302887	0	0	0	0	0
PD52486_8	0.438164054385306	0.409419657900279	0.152416287714415	0	0	0	0	0	0	0
PD52486_13	0.447916584090581	0.304340880289807	0.124180716504255	0.0809662554195982	0.0425955636957588	0	0	0	0	0
PD52486_5	0.408005521760086	0.323059259519267	0.123506141581206	0.0948735558807796	0.0505555212586606	0	0	0	0	0
PD52486_2	0.466129669781391	0.397291989391716	0.136578340826893	0	0	0	0	0	0	0
PD52486_1	0.4186228247793	0.356020847023343	0.100907910314483	0.0851131852860166	0.0393352325968576	0	0	0	0	0
PD52486_7	0.37237584153226	0.45348206333175	0.17414209513599	0	0	0	0	0	0	0
PD52486_6	0.353538650321422	0.417519739668587	0.228941610009991	0	0	0	0	0	0	0
PD52486_9	0.402688977575422	0.44539193017509	0.151919092249488	0	0	0	0	0	0	0
PD52486_4	0.409736930321773	0.455953811273964	0.134309258404263	0	0	0	0	0	0	0
PD52487_5	0.316923486000887	0.471337823242053	0.0989617460920658	0.0609567267948612	0.0518202178701329	0	0	0	0	0
PD52487_3	0.253676751329346	0.349379214490249	0.0849898624822823	0.137864965475182	0.174089206222941	0	0	0	0	0
PD52487_2	0.364267670298014	0.539288965697407	0.0964433640045788	0	0	0	0	0	0	0
PD52487_4	0.357660255773627	0.543029878159323	0.0993098660670494	0	0	0	0	0	0	0
PD52487_1	0.347989779259247	0.515855687156243	0.136154533584509	0	0	0	0	0	0	0
